user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration
user_00873,control,0.0,$62.29,,android,United States,35.0,227
user_04815,control,0.0,172.27,,mobile,UK,28.0,305
user_02493,treatment,1.0,15.57,2024-06-02,desktop,US,62.0,234
user_04823,control,1.0,113.25,,desktop,USA,48.0,242
user_03583,control,0.0,162.75,2024-02-03,tablet,UK,42.0,51
user_01218,treatment,0.0,24.6,,desktop,United States,48.0,129
user_05419,control,0.0,172.27,,desktop,US,42.0,200
user_00691,control,1.0,62.28,,desktop,US,55.0,451
user_06294,control,2.0,183.46,,mobile,UK,43.0,480
user_08417,treatment,1.0,159.18,,desktop,IN,38.0,0
user_05310,control,1.0,147.22,,mobile,IN,59.0,529
user_04567,trt,0.0,103.62,,desktop,United Kingdom,48.0,372
user_02357,treatment,1.0,30.75,,tablet,US,19.0,-38
user_03929,control,0.0,172.27,2024-08-12,mobile,UK,21.0,101
user_04258,treatment,0.0,93.42,,mobile,IN,19.0,95
user_03020,treatment,1.0,82.91,2024-01-17,tablet,USA,63.0,131
user_06945,treatment,0.0,141.01,,mobile,UK,61.0,194
user_05585,control,1.0,197.67,,tablet,US,36.0,207
user_07124,treatment,1.0,30.68,,desktop,USA,25.0,506
user_04163,treatment,0.0,172.27,,mobile,USA,24.0,283
user_06433,control,1.0,134.01,,android,United States,29.0,460
user_07015,treatment,1.0,116.96,,mobile,USA,18.0,374
user_02993,trt,0.0,58.11,,mobile,US,50.0,453
user_01685,treatment,1.0,"477,24",,mobile,IN,29.0,547
user_06838,trt,0.0,184.68,,desktop,US,49.0,338
user_05012,treatment,1.0,188.33,2024-01-15,desktop,USA,55.0,119
user_05936,treatment,1.0,172.27,,desktop,US,42.0,253
user_05190,control,1.0,30.29,,tablet,India,41.0,568
user_02694,control,0.0,126.26,,desktop,IN,50.0,171
user_00870,treatment,2.0,172.27,,tablet,United Kingdom,58.0,0
user_06775,treatment,1.0,75.3,2024-11-27,tablet,US,57.0,222
user_05839,control,1.0,124.69,,mobile,US,52.0,240
user_04632,control,1.0,35.61,,tablet,US,59.0,406
user_00839,control,0.0,115.28,2024-12-01,tablet,USA,23.0,404
user_00255,treatment,1.0,190.82,2024-12-27,mobile,USA,53.0,55
user_01234,control,0.0,175.89,,tablet,US,53.0,243
user_00602,treatment,1.0,139.88,,mobile,US,51.0,245
user_08777,trt,0.0,172.27,,mobile,US,35.0,343
user_05436,control,0.0,172.27,2024-08-13,desktop,UK,42.0,140
user_08738,treatment,0.0,179.18,,tablet,USA,30.0,372
user_04956,control,1.0,65.99,,mobile,US,42.0,320
user_03257,control,1.0,125.16,,mobile,USA,41.0,262
user_00464,control,0.0,35.66,,tablet,US,42.0,0
user_04125,control,1.0,-78.41,,desktop,UK,46.0,229
user_05686,control,0.0,"799,16",2024-01-09,iphone,US,52.0,412
user_04967,control,0.0,174.36,,android,US,55.0,259
user_02136,control,0.0,172.27,2024-05-26,desktop,USA,40.0,259
user_00840,treatment,1.0,65.15,,desktop,US,62.0,397
user_00757,control,0.0,164.11,2024-03-29,mobile,IN,19.0,216
user_02408,treatment,0.0,-83.72,2024-09-08,mobile,UK,62.0,0
user_07306,control,0.0,126.57,,tablet,US,41.0,80
user_08337,treatment,0.0,58.05,,desktop,United States,59.0,174
user_00759,control,1.0,59.55,,android,US,56.0,520
user_04585,control,1.0,$14.12,2024-04-15,tablet,UK,48.0,420
user_06743,control,1.0,23.88,,mobile,USA,32.0,219
user_05064,treatment,0.0,179.57,2024-01-01,mobile,US,38.0,109
user_04374,control,1.0,142.4,,desktop,USA,42.0,314
user_01852,control,1.0,172.27,,mobile,USA,51.0,75
user_07693,control,1.0,$188.29,,desktop,US,44.0,125
user_05101,control,1.0,56.5,,desktop,US,37.0,249
user_06675,control,0.0,81.24,,desktop,United Kingdom,23.0,194
user_05153,treatment,0.0,183.01,,desktop,IN,65.0,198
user_00172,treatment,0.0,171.92,2024-09-17,tablet,UK,34.0,337
user_08284,treatment,0.0,42.66,,desktop,USA,36.0,598
user_03641,treatment,1.0,17.92,,mobile,US,65.0,83
user_01389,treatment,1.0,20.89,,mobile,USA,52.0,504
user_02933,treatment,0.0,170.93,2024-03-11,mobile,IN,42.0,33
user_04346,treatment,2.0,45.46,,mobile,USA,26.0,415
user_08987,control,1.0,182.27,,mobile,US,38.0,62
user_06530,control,0.0,175.29,,desktop,United Kingdom,34.0,435
user_03487,treatment,1.0,$29.69,2024-08-29,mobile,US,51.0,454
user_05586,control,1.0,124.14,2024-04-23,tablet,United Kingdom,41.0,479
user_00856,control,1.0,17.53,,mobile,United States,60.0,0
user_08458,test,1.0,43.84,2024-03-02,mobile,USA,24.0,-25
user_06155,treatment,0.0,34.59,,mobile,USA,19.0,124
user_03770,treatment,0.0,199.69,,mobile,IN,48.0,336
user_03926,treatment,0.0,"769,11",,desktop,IN,49.0,347
user_00213,control,0.0,63.64,,mobile,United States,65.0,283
user_01222,treatment,1.0,24.63,2024-08-31,tablet,United Kingdom,19.0,74
user_06328,control,1.0,15.58,,desktop,UK,47.0,524
user_00804,control,1.0,121.56,,desktop,India,32.0,48
user_08320,treatment,2.0,131.67,2024-06-11,mobile,United Kingdom,19.0,104
user_07373,test,2.0,74.77,2024-12-03,desktop,USA,40.0,77
user_04262,control,1.0,118.47,,mobile,US,33.0,462
user_02323,treatment,0.0,98.32,2024-09-13,mobile,USA,53.0,79
user_00109,treatment,1.0,16.69,2024-07-14,tablet,India,43.0,466
user_04256,control,0.0,70.15,2024-01-07,mobile,US,49.0,436
user_05160,treatment,1.0,11.87,2024-01-24,desktop,USA,61.0,497
user_05234,control,1.0,161.03,,android,US,64.0,-63
user_00522,control,1.0,86.17,,mobile,United Kingdom,55.0,337
user_02707,control,0.0,172.27,,tablet,IN,53.0,412
user_05841,control,0.0,174.69,,tablet,US,63.0,201
user_06112,control,1.0,151.57,,mobile,US,42.0,252
user_00104,treatment,0.0,138.52,2024-09-30,iphone,US,51.0,57
user_05045,control,0.0,34708.08,2024-02-09,desktop,US,53.0,0
user_03031,treatment,2.0,98.17,,android,US,49.0,355
user_03067,treatment,0.0,31.21,,tablet,US,38.0,189
user_00861,control,0.0,172.27,,mobile,IN,57.0,499
user_01511,treatment,0.0,32.17,,desktop,USA,52.0,533
user_08974,treatment,0.0,-16.5,,mobile,USA,25.0,0
user_06766,treatment,2.0,186.15,,mobile,India,26.0,73
user_02277,control,0.0,143.3,2024-12-22,desktop,US,64.0,334
user_00711,trt,0.0,-38.28,,mobile,United Kingdom,59.0,-70
user_02571,treatment,1.0,188.94,,mobile,India,47.0,591
user_02260,control,0.0,185.38,,iphone,USA,26.0,216
user_08393,trt,1.0,172.27,,tablet ,US,42.0,301
user_05276,control,1.0,124.93,,mobile,US,60.0,82
user_02653,treatment,1.0,100.58,,desktop,UK,46.0,88
user_00835,control,0.0,$165.21,,mobile,US,44.0,532
user_01607,treatment,0.0,52.58,,mobile,US,25.0,307
user_05052,treatment,1.0,146.33,,mobile,IN,56.0,185
user_04429,control,1.0,33.66,2024-06-18,tablet,USA,31.0,53
user_05822,control,1.0,153.78,,mobile,USA,20.0,157
user_00992,treatment,0.0,100.85,,tablet,UK,57.0,339
user_00942,control,0.0,172.27,,mobile,United States,23.0,289
user_08654,treatment,1.0,100.78,,mobile,US,30.0,181
user_04437,treatment,1.0,172.27,,iphone,USA,42.0,165
user_01813,control,0.0,"471,68",,desktop,IN,23.0,533
user_07816,control,2.0,-58.23,,mobile,USA,48.0,0
user_04668,control,0.0,75.99,,mobile,United Kingdom,28.0,438
user_07750,treatment,0.0,42.42,2024-12-16,mobile,UK,27.0,100
user_06007,control,1.0,145.14,,tablet,USA,63.0,-54
user_04869,treatment,0.0,172.27,2024-11-10,mobile,USA,58.0,99
user_03307,treatment,1.0,"390,57",,tablet,US,43.0,135
user_06829,treatment,1.0,$162.37,,mobile,United Kingdom,56.0,335
user_04211,control,2.0,197.27,,tablet,United States,42.0,356
user_05613,control,0.0,41.7,,desktop,UK,18.0,273
user_07732,treatment,0.0,93.99,2024-02-24,desktop,UK,64.0,205
user_04186,control,1.0,139.16,,tablet,USA,53.0,558
user_02211,test,1.0,50.48,,iphone,United Kingdom,22.0,0
user_04052,treatment,0.0,64.5,,mobile,United States,58.0,549
user_02516,control,0.0,77.54,,tablet,UK,47.0,199
user_07189,control,1.0,172.27,,tablet,US,37.0,95
user_03367,treatment,1.0,149.08,,tablet,India,25.0,251
user_07358,control,1.0,160.78,2024-02-24,mobile,USA,28.0,-43
user_05621,treatment,1.0,23.43,,desktop,UK,58.0,245
user_00061,control,1.0,172.27,,tablet ,United States,25.0,398
user_02336,control,0.0,159.67,,desktop,US,32.0,358
user_06041,treatment,0.0,169.61,,desktop,US,50.0,0
user_03860,treatment,1.0,107.93,,desktop,United States,62.0,117
user_07985,treatment,1.0,83.25,2024-07-29,mobile ,US,35.0,204
user_04717,trt,1.0,172.27,,mobile,United Kingdom,53.0,75
user_08441,control,0.0,128.67,2024-12-14,mobile,United States,49.0,156
user_01633,treatment,0.0,20.22,,mobile,USA,65.0,244
user_08237,control,0.0,182.6,,mobile,US,56.0,571
user_07467,test,1.0,154.39,2024-08-16,desktop,IN,24.0,104
user_02007,treatment,0.0,176.6,,tablet,US,47.0,285
user_03660,treatment,0.0,84.87,,tablet,USA,18.0,419
user_08952,treatment,0.0,159.05,,tablet,USA,63.0,539
user_06812,control,1.0,194.98,2024-08-02,iphone,US,43.0,421
user_00124,treatment,0.0,"981,79",,mobile,UK,50.0,208
user_06977,control,1.0,67.2,,desktop,US,27.0,593
user_08210,control,0.0,110.69,2024-11-01,mobile,US,39.0,528
user_06590,control,2.0,172.27,,android,US,54.0,61
user_04773,control,1.0,$14.34,2024-09-08,mobile,US,27.0,451
user_06013,treatment,1.0,163.84,,tablet,IN,26.0,479
user_08518,treatment,1.0,$28.83,,mobile,USA,47.0,457
user_00694,treatment,1.0,103.33,,desktop,US,27.0,-55
user_07947,control,0.0,45.49,2024-06-26,mobile,US,63.0,0
user_05656,treatment,1.0,172.27,,mobile,US,52.0,418
user_06927,treatment,1.0,167.85,,mobile,UK,60.0,376
user_06450,control,1.0,98.7,,tablet,US,10.0,312
user_03477,treatment,1.0,139.59,,tablet,UK,34.0,443
user_08559,treatment,0.0,160.66,,desktop,India,58.0,577
user_00124,treatment,0.0,99.69,2024-03-09,tablet,USA,43.0,34
user_00570,treatment,2.0,11.44,,desktop,IN,56.0,59
user_06551,control,1.0,190.39,2024-09-30,mobile,US,55.0,231
user_03840,treatment,2.0,28.07,2024-03-11,desktop,US,65.0,0
user_08326,treatment,1.0,189.4,,android,India,65.0,588
user_05014,control,0.0,172.27,,mobile,US,51.0,493
user_01358,trt,1.0,179.57,,tablet,UK,48.0,133
user_00376,control,1.0,112.65,2024-01-01,tablet,USA,30.0,61
user_04180,treatment,1.0,-69.42,,mobile,United States,46.0,464
user_07363,trt,0.0,65.47,,mobile,United Kingdom,90.0,84
user_04896,control,0.0,53.27,,mobile,United States,31.0,508
user_01903,treatment,1.0,188.96,,desktop,United States,23.0,524
user_00708,treatment,0.0,33.62,,desktop,US,61.0,166
user_00024,treatment,0.0,48.92,2024-02-15,mobile,US,32.0,94
user_05137,control,1.0,88.84,,mobile,UK,63.0,242
user_00661,treatment,0.0,192.67,,mobile,US,40.0,67
user_07958,treatment,0.0,158.92,,desktop,US,30.0,250
user_01920,control,0.0,"377,47",2024-06-02,desktop,UK,27.0,413
user_02128,control,1.0,116.42,,desktop,US,42.0,123
user_02786,control,1.0,145.47,,mobile,USA,50.0,132
user_08578,control,1.0,172.27,,mobile,IN,47.0,460
user_01361,control,0.0,172.27,2024-07-12,desktop,United States,54.0,277
user_00490,control,1.0,137.68,,mobile,United States,29.0,357
user_04778,treatment,0.0,188.42,,desktop,USA,46.0,-14
user_02689,treatment,1.0,120.57,,mobile,US,61.0,586
user_08031,treatment,0.0,32.64,,android,US,27.0,-80
user_01629,control,1.0,37.91,,desktop,US,34.0,111
user_08027,control,1.0,102.9,2024-05-06,mobile,UK,48.0,347
user_04087,treatment,1.0,118.94,,tablet,US,34.0,455
user_04352,trt,1.0,175.25,2024-05-27,tablet,US,57.0,478
user_06640,control,1.0,86.32,,tablet,UK,53.0,571
user_02251,treatment,0.0,153.65,2024-11-11,tablet,USA,28.0,237
user_08533,control,1.0,172.27,,desktop,United States,42.0,401
user_00823,treatment,1.0,83.98,2024-05-17,desktop,UK,51.0,595
user_06754,treatment,1.0,64.44,,mobile,United States,39.0,352
user_04504,treatment,0.0,175.42,,desktop,India,37.0,465
user_00563,control,1.0,64.54,,tablet,United Kingdom,59.0,385
user_00452,treatment,0.0,"394,25",,tablet,United Kingdom,61.0,-26
user_02064,trt,1.0,$122.78,2024-05-18,desktop,USA,33.0,544
user_08971,control,0.0,76.39,2024-01-12,iphone,US,19.0,383
user_04301,treatment,0.0,133.8,,desktop,India,29.0,540
user_02476,control,0.0,30.15,2024-08-16,desktop,United Kingdom,18.0,0
user_03779,treatment,0.0,191.08,,mobile,IN,42.0,0
user_03366,trt,1.0,168.39,,mobile,India,57.0,36
user_06709,control,0.0,134.46,,desktop,United Kingdom,61.0,33
user_05037,treatment,0.0,105.15,,mobile,US,42.0,65
user_00813,treatment,2.0,40080.99,2024-12-11,desktop,IN,46.0,200
user_01140,control,1.0,-60.8,2024-12-12,tablet,India,51.0,440
user_00656,treatment,1.0,122.62,,tablet,USA,65.0,0
user_01485,control,0.0,64.97,,desktop,United Kingdom,43.0,432
user_01332,control,1.0,57.28,,desktop,India,40.0,515
user_01544,treatment,0.0,175.08,,mobile,US,35.0,0
user_07871,control,0.0,161.82,2024-11-25,desktop,IN,28.0,392
user_01710,control,0.0,18.71,,desktop,United States,30.0,133
user_08352,treatment,0.0,65.3,,desktop,UK,40.0,214
user_03310,treatment,1.0,13.16,,tablet,USA,41.0,596
user_01491,treatment,0.0,126.7,,tablet,IN,38.0,286
user_06501,treatment,1.0,181.04,,desktop,UK,90.0,356
user_01603,control,0.0,151.03,,tablet,US,46.0,346
user_00337,control,0.0,"520,82",,tablet,US,49.0,400
user_03807,control,0.0,105.8,,desktop,USA,48.0,285
user_02569,control,0.0,172.27,2024-06-29,desktop,IN,49.0,163
user_07694,treatment,2.0,35.8,2024-01-15,desktop,USA,54.0,210
user_07230,treatment,1.0,174.22,,mobile,IN,36.0,475
user_03780,control,1.0,172.27,2024-03-03,desktop,US,50.0,314
user_07588,treatment,1.0,$42.77,,desktop,India,36.0,146
user_00050,treatment,2.0,173.09,,mobile,US,22.0,0
user_00238,treatment,1.0,76.54,,desktop,India,42.0,106
user_05237,control,0.0,142.42,,desktop,IN,46.0,396
user_04987,treatment,1.0,170.17,2024-02-21,mobile,United States,20.0,353
user_03851,control,0.0,46.72,,android,USA,48.0,125
user_04477,treatment,1.0,144.53,2024-04-05,desktop,United States,28.0,216
user_02120,control,1.0,110.3,,desktop,United States,36.0,581
user_05923,treatment,1.0,165.39,2024-05-02,mobile,US,38.0,334
user_00537,treatment,0.0,$15.22,,mobile,US,49.0,488
user_01960,treatment,0.0,14.89,,mobile,United States,48.0,0
user_02205,treatment,0.0,36.51,,desktop,USA,52.0,-89
user_07204,treatment,0.0,21.41,,mobile,UK,60.0,299
user_05282,control,0.0,129.2,,desktop,US,37.0,-36
user_04686,control,1.0,$20.07,2024-02-08,desktop,US,55.0,103
user_06243,control,1.0,172.27,,mobile,UK,35.0,430
user_07908,control,1.0,78.13,,tablet,IN,59.0,112
user_05198,control,1.0,187.81,2024-09-23,desktop,US,58.0,460
user_03380,control,1.0,129.4,,mobile,US,42.0,302
user_02546,control,0.0,151.16,,tablet,US,37.0,0
user_05334,treatment,0.0,114.87,,mobile,USA,62.0,285
user_02442,control,1.0,-32.13,2024-04-06,tablet,US,28.0,290
user_04895,control,1.0,41.15,,mobile,US,42.0,106
user_06319,control,0.0,172.27,2024-10-24,desktop,USA,59.0,0
user_04784,control,1.0,-87.68,,mobile,United States,58.0,93
user_02802,trt,0.0,148.4,,desktop,USA,43.0,561
user_02087,control,1.0,172.27,,mobile,United States,49.0,351
user_08481,control,0.0,162.34,,desktop,US,24.0,517
user_07018,treatment,1.0,134.33,2024-08-11,mobile,India,48.0,597
user_01162,control,1.0,76.32,2024-04-01,tablet,IN,28.0,320
user_00550,treatment,0.0,87.59,2024-03-04,mobile,USA,51.0,125
user_07920,control,0.0,172.27,,android,IN,25.0,98
user_03240,control,1.0,173.35,,mobile,United Kingdom,23.0,315
user_06699,treatment,1.0,155.57,2024-06-07,mobile,US,58.0,44
user_03221,treatment,0.0,65.61,,tablet,US,43.0,225
user_04368,treatment,1.0,73.87,,mobile,UK,36.0,62
user_06991,treatment,0.0,32.53,,desktop,US,18.0,271
user_00658,treatment,1.0,-31.35,,desktop,US,54.0,459
user_03584,treatment,0.0,172.27,,android,US,60.0,551
user_01828,treatment,1.0,189.67,,desktop,US,47.0,83
user_00200,control,1.0,114.07,,desktop,US,59.0,539
user_03981,treatment,1.0,152.64,,desktop,USA,59.0,334
user_06383,treatment,0.0,123.25,,tablet,US,28.0,0
user_02133,treatment,1.0,151.57,,mobile,USA,59.0,249
user_00903,treatment,0.0,20.62,2024-07-22,mobile,India,48.0,177
user_08427,treatment,1.0,137.67,2024-04-21,mobile,US,57.0,0
user_08434,treatment,0.0,"515,54",,desktop,India,46.0,536
user_04013,control,1.0,118.02,,desktop,UK,42.0,439
user_04616,control,0.0,82.98,2024-12-12,mobile,India,42.0,0
user_07856,treatment,0.0,157.7,,desktop,US,27.0,44
user_05481,control,0.0,35.52,,mobile,USA,24.0,334
user_05260,treatment,0.0,187.39,2024-12-02,mobile,UK,38.0,-98
user_06818,control,1.0,170.88,,mobile,USA,24.0,-38
user_02602,control,0.0,131.38,,iphone,UK,65.0,411
user_07984,treatment,0.0,172.27,,desktop,US,32.0,181
user_06125,test,1.0,197.05,,desktop,UK,42.0,132
user_06140,trt,1.0,20.48,,mobile,India,55.0,503
user_02494,control,0.0,172.27,2024-03-12,mobile,United States,26.0,441
user_00381,control,0.0,172.27,,iphone,United States,47.0,544
user_00710,control,1.0,58.64,,mobile,IN,52.0,370
user_05116,control,1.0,172.27,,tablet,United States,42.0,403
user_05590,treatment,0.0,71.92,,mobile,India,25.0,56
user_02457,treatment,1.0,84.73,,desktop,USA,45.0,415
user_00446,treatment,1.0,24.27,,android,India,31.0,66
user_08915,control,0.0,28.14,,android,United Kingdom,34.0,129
user_06966,control,1.0,172.27,2024-02-26,mobile,US,34.0,465
user_08260,treatment,1.0,172.27,,mobile,United Kingdom,19.0,333
user_00525,treatment,0.0,123.39,,desktop,UK,23.0,380
user_07543,treatment,0.0,75.1,2024-10-17,desktop,United States,25.0,545
user_00946,treatment,1.0,172.27,2024-03-07,desktop,USA,36.0,81
user_06737,treatment,0.0,65.13,2024-07-22,tablet,United States,34.0,203
user_07345,treatment,1.0,65.83,,desktop,USA,21.0,0
user_07854,control,0.0,152.75,,desktop,United States,28.0,162
user_08148,control,0.0,"193,48",,desktop,US,18.0,328
user_07736,trt,1.0,47.0,,mobile,India,55.0,496
user_02291,treatment,2.0,32.22,,desktop,United States,55.0,530
user_07170,treatment,0.0,145.01,,desktop,US,31.0,440
user_05999,control,0.0,83.35,,mobile,US,62.0,227
user_06341,treatment,1.0,-39.89,2024-12-19,mobile,United Kingdom,24.0,95
user_04810,control,1.0,127.14,,tablet,United States,20.0,231
user_08669,control,1.0,72.8,,android,USA,32.0,186
user_03091,treatment,0.0,49.33,2024-06-07,desktop,USA,57.0,264
user_02604,control,1.0,158.85,,desktop,India,60.0,386
user_08403,control,1.0,90.29,,mobile,US,20.0,183
user_00192,control,0.0,73.5,,desktop,USA,40.0,370
user_01551,control,1.0,172.3,,mobile,US,27.0,459
user_03464,treatment,2.0,164.74,2024-12-06,tablet,UK,34.0,506
user_05330,control,0.0,"915,10",,desktop,United States,49.0,371
user_03035,treatment,1.0,25.75,,mobile,US,18.0,206
user_00472,control,1.0,138.01,2024-09-27,desktop,US,30.0,595
user_04218,treatment,0.0,"924,80",2024-03-19,desktop,US,28.0,-86
user_01621,treatment,1.0,172.27,,mobile,US,24.0,242
user_00565,treatment,0.0,172.27,2024-02-09,android,IN,50.0,66
user_04347,treatment,1.0,"331,57",,mobile,USA,41.0,154
user_05770,treatment,0.0,113.2,2024-12-25,tablet,IN,31.0,475
user_05583,treatment,1.0,21.19,,mobile,US,63.0,347
user_04063,control,1.0,86.52,,mobile,US,50.0,361
user_00328,treatment,1.0,"718,30",,mobile,USA,32.0,146
user_05564,treatment,0.0,79.58,2024-07-14,android,UK,28.0,513
user_00353,treatment,0.0,162.29,2024-03-11,mobile,India,20.0,587
user_07794,treatment,0.0,77.89,2024-09-26,desktop,United Kingdom,22.0,242
user_02610,control,1.0,122.08,,tablet,UK,28.0,130
user_01413,control,1.0,22.86,2024-10-09,tablet,US,49.0,299
user_00438,control,0.0,$130.4,,desktop,United States,54.0,-91
user_07782,treatment,1.0,122.18,,desktop,India,43.0,411
user_04339,control,0.0,74.68,,tablet,USA,45.0,317
user_01994,treatment,0.0,94.81,,mobile,USA,52.0,365
user_04320,control,2.0,20.56,,desktop,UK,58.0,336
user_03019,trt,1.0,107.13,,desktop,India,42.0,164
user_06566,control,0.0,29.8,2024-08-15,android,USA,40.0,393
user_06405,control,1.0,15.89,,android,India,52.0,503
user_03917,treatment,1.0,14.14,,desktop,IN,56.0,479
user_03653,control,1.0,172.27,,mobile,United States,18.0,88
user_05579,treatment,0.0,199.53,,desktop,United Kingdom,42.0,37
user_00918,trt,0.0,78.69,,desktop,USA,40.0,557
user_02598,control,0.0,74.05,,desktop,US,28.0,597
user_03040,treatment,0.0,74.58,,mobile,US,35.0,555
user_08539,control,1.0,164.98,,tablet ,United Kingdom,46.0,116
user_06969,treatment,1.0,178.69,,mobile,US,53.0,213
user_03407,control,1.0,172.27,2024-09-26,mobile,United States,20.0,202
user_05624,treatment,0.0,137.17,,desktop,India,53.0,85
user_00960,test,1.0,193.47,,desktop,IN,46.0,-58
user_08001,treatment,1.0,131.23,,mobile,USA,42.0,33
user_07803,treatment,1.0,110.53,2024-08-04,tablet,India,47.0,411
user_00384,control,1.0,126.42,,mobile,IN,58.0,418
user_04551,treatment,1.0,172.27,,iphone,United Kingdom,41.0,368
user_05888,treatment,1.0,135.97,2024-04-25,mobile,India,26.0,449
user_00743,control,1.0,192.5,2024-05-14,mobile,US,40.0,0
user_03666,control,2.0,159.61,,desktop,USA,37.0,434
user_00673,control,1.0,172.27,2024-01-02,mobile,United States,22.0,490
user_08973,test,0.0,63.56,,desktop,USA,45.0,409
user_03468,control,0.0,185.43,,desktop,IN,36.0,310
user_00302,control,2.0,104.24,,tablet,United Kingdom,63.0,61
user_08956,control,2.0,84.28,,tablet,US,61.0,143
user_00825,control,1.0,194.72,,iphone,US,26.0,178
user_08162,control,2.0,46.33,,desktop,US,26.0,308
user_06519,control,1.0,150.57,2024-05-11,mobile,US,22.0,536
user_00243,control,0.0,25.02,,desktop,United States,90.0,314
user_00669,control,0.0,40141.98,2024-10-25,desktop,IN,48.0,227
user_02092,control,0.0,147.71,,mobile,US,53.0,471
user_07534,treatment,0.0,86.55,,mobile,India,54.0,197
user_06919,control,0.0,97.4,,mobile,US,23.0,578
user_05136,treatment,0.0,115.34,2024-10-26,desktop,USA,32.0,417
user_04077,treatment,0.0,127.69,,tablet,IN,30.0,548
user_04909,control,1.0,94.02,,mobile,India,42.0,314
user_06875,trt,1.0,79.97,,desktop,US,25.0,491
user_07841,test,0.0,172.27,,desktop,US,56.0,378
user_02861,treatment,0.0,93.4,2024-06-12,desktop,US,42.0,558
user_01299,control,0.0,172.27,,mobile,United States,37.0,399
user_08983,control,1.0,172.27,2024-06-24,mobile,UK,46.0,564
user_00757,control,1.0,76.22,2024-12-30,mobile,India,54.0,528
user_03112,treatment,1.0,62.88,,mobile,United States,37.0,426
user_00814,control,0.0,172.27,,iphone,USA,55.0,333
user_06342,treatment,1.0,15.7,,desktop,US,40.0,271
user_05756,control,1.0,$184.67,,desktop,IN,65.0,0
user_02015,control,1.0,106.49,2024-02-23,mobile ,India,19.0,264
user_07144,treatment,0.0,186.06,,desktop,USA,23.0,600
user_03161,control,1.0,13.49,,desktop,US,23.0,440
user_04654,control,0.0,44.75,,tablet,US,51.0,91
user_03332,treatment,1.0,177.68,,desktop,US,40.0,579
user_00905,control,0.0,-50.84,,mobile,US,42.0,153
user_00828,control,1.0,115.79,2024-03-09,mobile,IN,58.0,266
user_04800,control,1.0,77.27,,mobile,United Kingdom,65.0,561
user_01157,treatment,1.0,62.86,,desktop,India,23.0,192
user_00497,treatment,1.0,172.27,,mobile,IN,42.0,267
user_01931,treatment,1.0,173.88,,desktop ,United Kingdom,36.0,-51
user_05035,treatment,0.0,95.24,2024-02-26,desktop,United States,49.0,98
user_00400,treatment,1.0,46.17,,mobile,India,32.0,138
user_05578,treatment,1.0,53.77,2024-03-17,tablet,USA,28.0,239
user_06144,control,0.0,174.63,,iphone,US,32.0,315
user_07828,treatment,1.0,116.43,,iphone,IN,64.0,0
user_08261,control,1.0,24201.47,,tablet,USA,38.0,157
user_01789,control,1.0,62.59,2024-07-07,android,USA,64.0,556
user_00824,control,1.0,63.77,2024-06-05,desktop,US,55.0,57
user_00626,treatment,1.0,141.31,,mobile,US,46.0,249
user_08872,control,1.0,98.47,,mobile,United Kingdom,21.0,202
user_02851,control,1.0,11.36,,mobile,US,45.0,355
user_05103,control,0.0,187.46,2024-02-06,desktop,US,54.0,519
user_08255,control,1.0,194.55,,android,IN,60.0,187
user_08428,treatment,1.0,33242.75,,tablet,United Kingdom,35.0,147
user_08175,treatment,1.0,15229.64,,tablet,US,40.0,0
user_05542,treatment,1.0,-42.81,,tablet,UK,48.0,578
user_00291,control,1.0,139.82,,desktop,India,36.0,240
user_06496,control,0.0,-67.43,,desktop,India,50.0,163
user_00047,control,0.0,154.5,,tablet,UK,27.0,38
user_00101,control,0.0,122.92,,desktop,IN,38.0,201
user_05543,control,0.0,12.52,,desktop,United States,26.0,47
user_01253,trt,0.0,154.97,,tablet,United States,27.0,208
user_06123,treatment,0.0,193.72,,desktop,UK,62.0,456
user_01165,trt,2.0,$187.32,,desktop,USA,48.0,260
user_05561,treatment,0.0,101.72,,mobile,IN,49.0,513
user_02919,treatment,0.0,134.64,,desktop,US,46.0,199
user_00409,control,0.0,24.25,,desktop,US,26.0,211
user_05998,control,0.0,31.48,,iphone,India,51.0,290
user_01938,treatment,1.0,"593,61",2024-04-06,desktop ,USA,34.0,54
user_00512,control,1.0,179.8,,mobile,USA,65.0,-16
user_07608,treatment,0.0,"445,43",2024-08-03,desktop,United States,42.0,213
user_01891,control,0.0,143.63,,mobile,USA,42.0,428
user_06228,treatment,1.0,180.13,,mobile,UK,50.0,62
user_05710,control,2.0,185.41,2024-02-15,desktop,US,61.0,0
user_07479,treatment,0.0,179.39,2024-06-16,iphone ,United Kingdom,26.0,412
user_02041,treatment,1.0,44.6,2024-10-31,desktop ,USA,34.0,248
user_02083,treatment,1.0,11.24,,tablet,USA,42.0,364
user_04879,control,0.0,172.27,,desktop,US,55.0,411
user_02099,treatment,2.0,76.29,,desktop,UK,36.0,353
user_00021,control,1.0,172.27,,tablet,IN,60.0,310
user_08200,treatment,1.0,27.16,,desktop,UK,38.0,367
user_01836,treatment,2.0,30.99,,mobile,United States,55.0,374
user_03070,treatment,1.0,73.19,,tablet,US,12.0,323
user_06159,trt,1.0,96.01,,mobile,United States,22.0,502
user_03273,control,0.0,169.43,2024-01-28,desktop ,US,27.0,469
user_00075,control,0.0,136.63,,mobile,United Kingdom,49.0,106
user_07644,treatment,1.0,194.88,,mobile,USA,40.0,0
