user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration,empty_column
user_01373,control,2.0,71.85,12-02-2024,mobile,USA,62.0,364,
user_00776,treatment,1.0,173.32,07/15/2024,desktop,US,58.0,249,
user_00268,treatment ,,176.31,2024-08-07,Mobile,US,32.0,0,
user_00103,treatment,0.0,72.74,11-10-2024,mobile,USA,26.0,531,
user_02848,control,1.0,135.65,01/28/2024,tablet,India,50.0,278,
user_00651,treatment,1.0,128.72,27-06-2024,desktop,India,49.0,-16,
user_05885,treatment ,0.0,132.74,06/12/2024,Android,USA,60.0,596,
user_00149,treatment,1.0,,2024-07-13,tablet,US,24.0,440,
user_02524,treatment,1.0,"152,91",21-05-2024,mobile,US,34.0,235,
user_06024,control,0.0,43873.28,06-10-2024,desktop,IN,41.0,86,
user_03270,treatment,0.0,,2024-02-15,desktop,United States,63.0,419,
user_05692,treatment,0.0,113.66,2024-03-02,mobile,US,47.0,-87,
user_00914,treatment,0.0,196.96,02/19/2024,mobile,United States,46.0,496,
user_00027,control,0.0,,10/08/2024,mobile,United Kingdom,65.0,436,
user_06994,treatment,1.0,164.22,2024-10-01,mobile,India,48.0,339,
user_00754,treatment,1.0,,08/12/2024,Android,USA,49.0,54,
user_02341,treatment ,1.0,,21-07-2024,tablet,UK,49.0,482,
user_01671,Control,1.0,135.65,05/22/2024,Desktop,United States,23.0,449,
user_06403,control,2.0,16.69,01/23/2024,mobile,India,63.0,392,
user_07702,control,1.0,,08/30/2024,Android,USA,44.0,587,
user_04749,treatment,0.0,53.58,08-04-2024,desktop,US,29.0,0,
user_00330,control,0.0,45.61,2024-07-05,desktop,US,54.0,0,
user_04588,treatment,1.0,130.9,10/14/2024,desktop,USA,45.0,239,
user_06077,control,1.0,136.87,2024-04-16,mobile,India,60.0,62,
user_04808,Control,0.0,186.66,2024-03-17,mobile,USA,18.0,388,
user_06064,treatment,0.0,21.23,15-06-2024,tablet,US,28.0,455,
user_03469,treatment,0.0,21.72,07/03/2024,desktop,US,26.0,270,
user_07043,control,1.0,168.26,26-01-2024,mobile,United States,,129,
user_04094,control,1.0,166.76,07/19/2024,Android,UK,50.0,501,
user_03945,control,0.0,,2024-09-16,mobile,US,20.0,251,
user_06671,treatment,0.0,102.98,12-01-2024,mobile,India,30.0,482,
user_02658,treatment ,0.0,106.76,14-04-2024,desktop,US,24.0,-64,
user_05582,treatment,2.0,164.74,12/06/2024,tablet,UK,34.0,506,
user_04571,TRT,0.0,86.42,2024-08-06,desktop,USA,35.0,0,
user_07046,treatment,0.0,108.58,2024-04-14,mobile,IN,35.0,301,
user_00848,control,0.0,86.24,2024-04-02,tablet,India,46.0,476,
user_02078,treatment,1.0,70.03,02/27/2024,mobile,IN,52.0,574,
user_01840,control,,,2024-09-23,desktop,UK,21.0,198,
user_01337,control,0.0,-20.54,07-01-2024,mobile,UK,63.0,556,
user_08854,treatment,0.0,110.02,2024-01-19,desktop,United Kingdom,18.0,561,
user_00990,treatment,1.0,137.16,2024-08-14,mobile,USA,47.0,136,
user_04225,treatment,1.0,-29.7,2024-01-22,tablet,USA,53.0,336,
user_00005,treatment,,57.42,2024-01-04,tablet,US,65.0,0,
user_00090,treatment,1.0,128.57,06/11/2024,mobile,India,23.0,30,
user_08189,treatment,0.0,112.85,06/10/2024,mobile,US,47.0,261,
user_01728,treatment,0.0,132.52,2024-03-12,mobile,United States,38.0,450,
user_00662,control,0.0,14.95,2024-11-01,mobile,United Kingdom,31.0,575,
user_06868,control,,130.61,29-04-2024,tablet,US,20.0,318,
user_08372,treatment,0.0,23.28,2024-02-25,mobile,United Kingdom,55.0,-47,
user_01893,treatment,0.0,30.69,2024-06-06,desktop,USA,52.0,375,
user_03871, treatment ,1.0,123.81,2024-09-25,desktop ,USA,20.0,414,
user_00040,treatment,1.0,116.86,21-01-2024,mobile,United States,45.0,479,
user_07012,control,1.0,70.76,30-03-2024,desktop,US,40.0,-29,
user_04113,treatment,0.0,15.13,01-05-2024,tablet,USA,60.0,475,
user_02096,treatment,1.0,86.17,07/02/2024,Android,US,24.0,74,
user_05521,control,1.0,167.62,01/28/2024,mobile,US,49.0,-54,
user_02254,TRT,0.0,172.76,05/27/2024,desktop,India,32.0,30,
user_00241,treatment,0.0,77.92,05-07-2024,tablet,US,22.0,443,
user_01338,control,1.0,194.19,2024-11-02,iPhone,India,61.0,555,
user_00049,treatment,,190.9,2024-08-21,tablet,USA,44.0,80,
user_06857,treatment,1.0,118.61,28-10-2024,mobile,US,24.0,-16,
user_03917,control,0.0,22.89,20-08-2024,tablet,US,48.0,520,
user_07265,control,0.0,160.19,07-04-2024,tablet,United Kingdom,60.0,255,
user_02319,control,1.0,191.44,17-01-2024,mobile,United States,63.0,121,
user_00977,control,,153.17,2024-03-13,tablet,United Kingdom,105.0,0,
user_03903,treatment,0.0,101.36,2024-02-29,mobile,UK,32.0,48,
user_07001,treatment ,,148.3,01-01-2024,mobile,US,,244,
user_03346,treatment,0.0,21.03,03/28/2024,mobile,IN,56.0,290,
user_05517,treatment,2.0,82.33,01/10/2024,Desktop,USA,40.0,131,
user_00866,treatment,0.0,$184.99,25-09-2024,tablet,USA,31.0,323,
user_06146,control,0.0,95.7,04/29/2024,iPhone,India,52.0,393,
user_00198,treatment,1.0,152.79,2024-08-15,mobile,IN,39.0,239,
user_05829,control,1.0,189.8,03/16/2024,desktop,United Kingdom,35.0,292,
user_01063,treatment,1.0,60.27,03/12/2024,mobile,United Kingdom,21.0,176,
user_02767,treatment,0.0,61.39,2024-07-18,mobile,US,41.0,326,
user_04564,treatment,,45.41,2024-02-27,mobile,United Kingdom,22.0,539,
user_00316,treatment,0.0,186.67,2024-07-03,mobile,USA,36.0,540,
user_02940,control,1.0,188.26,07/16/2024,desktop,US,28.0,67,
user_01487,treatment,0.0,143.27,06/12/2024,mobile,USA,39.0,192,
user_02605,control,0.0,17.06,31-12-2024,tablet,USA,48.0,376,
user_02779,control,0.0,118.45,2024-04-29,Desktop,India,44.0,575,
user_01220,control,1.0,171.16,2024-10-15,mobile,US,33.0,505,
user_00219,control,1.0,63.95,02-08-2024,mobile,USA,,361,
user_07675,treatment,2.0,125.71,09/03/2024,tablet,United Kingdom,24.0,199,
user_04093,treatment ,1.0,49.83,12/20/2024,mobile,United Kingdom,52.0,203,
user_07052,control,0.0,150.64,08/20/2024,desktop,US,59.0,362,
user_02799,control,0.0,46.13,2024-04-21,tablet,US,26.0,66,
user_02647,control,0.0,164.16,2024-02-28,desktop,US,62.0,41,
user_08303,treatment ,0.0,176.82,01-05-2024,mobile,US,24.0,0,
user_05568,control,1.0,-61.48,02/14/2024,mobile,United States,64.0,190,
user_02080,Control,,94.84,2024-06-13,mobile,India,38.0,175,
user_05884,control,0.0,107.18,21-02-2024,desktop,USA,29.0,471,
user_02932,control,1.0,144.19,08/11/2024,desktop,UK,24.0,78,
user_00989,control,1.0,170.9,2024-03-24,Desktop,USA,30.0,511,
user_08732,control,1.0,185.02,2024-03-23,desktop,USA,51.0,499,
user_00699,control,0.0,117.28,2024-04-05,desktop,US,62.0,142,
user_02253,Control,0.0,154.37,03/28/2024,desktop,US,38.0,228,
user_06745,treatment,0.0,,21-02-2024,mobile,UK,22.0,481,
user_08134,control,0.0,76.35,2024-11-18,desktop,USA,,-96,
user_02178,treatment,,41403.88,2024-12-05,desktop,US,18.0,347,
user_05803,control,0.0,136.73,08-09-2024,desktop,India,63.0,323,
user_05098,control,0.0,67.66,2024-08-25,tablet,UK,55.0,227,
user_00148,control,0.0,57.8,02/14/2024,tablet,United Kingdom,64.0,133,
user_07869,treatment,1.0,125.38,2024-02-24,mobile,US,44.0,515,
user_01763,control,1.0,138.77,07/11/2024,Desktop,United Kingdom,61.0,213,
user_00304,control,0.0,34.61,2024-08-20,mobile,United States,18.0,579,
user_02755,control,,70.21,17-10-2024,tablet,IN,56.0,566,
user_00413,treatment,0.0,"980,81",2024-12-21,mobile,US,32.0,489,
user_08409,Control,1.0,77.46,2024-10-19,Desktop,United Kingdom,50.0,-80,
user_03720,treatment,0.0,101.21,2024-03-17,tablet,US,62.0,306,
user_02329,treatment,0.0,119.29,2024-11-20,desktop,United Kingdom,49.0,315,
user_05825,Control,1.0,120.05,2024-09-21,tablet,United States,27.0,505,
user_02428,treatment,0.0,162.75,2024-07-29,mobile,United Kingdom,41.0,105,
user_07898,control,1.0,156.73,10/25/2024,tablet,US,43.0,70,
user_00038,treatment,1.0,76.71,07/03/2024,mobile,USA,22.0,-36,
user_08154,treatment,0.0,93.67,2024-12-06,tablet,USA,36.0,322,
user_01142,treatment,1.0,52.28,01/24/2024,iPhone,India,,379,
user_02636,control,1.0,31.67,2024-07-06,mobile,United Kingdom,,305,
user_05815,control,0.0,128.92,30-12-2024,Android,US,57.0,438,
user_01758,control,1.0,124.58,22-08-2024,mobile,US,54.0,41,
user_06740,treatment,1.0,10.62,02-11-2024,desktop,UK,33.0,426,
user_06274,control,0.0,39.37,2024-03-11,desktop,UK,46.0,0,
user_03559,treatment ,2.0,37.43,08/25/2024,mobile,United Kingdom,55.0,564,
user_03359,control,0.0,175.15,2024-12-02,Android,IN,30.0,344,
user_00984,control,1.0,"997,43",2024-10-16,desktop,US,34.0,475,
user_00810,test,1.0,31.22,2024-03-28,desktop,US,20.0,589,
user_07982,control,1.0,165.79,06/10/2024,mobile,IN,45.0,93,
user_04595,control,,191.08,23-03-2024,mobile,USA,41.0,67,
user_07488,treatment,0.0,96.68,02/10/2024,tablet,United Kingdom,59.0,158,
user_00760,control,1.0,36104.07,08/19/2024,Mobile,USA,54.0,410,
user_08923,control,1.0,"536,56",03/29/2024,mobile,US,50.0,597,
user_02736,treatment,1.0,105.21,07/23/2024,desktop,India,61.0,505,
user_07102,control,0.0,143.72,11-01-2024,tablet,USA,51.0,549,
user_02918,control,1.0,155.5,30-11-2024,mobile,IN,33.0,590,
user_05754, treatment,0.0,76.48,11/08/2024,tablet ,USA,53.0,159,
user_06659,treatment,0.0,,19-11-2024,desktop,US,27.0,105,
user_03882,treatment,0.0,197.73,2024-10-13,desktop,US,46.0,391,
user_00258,treatment,0.0,74.32,2024-11-23,tablet,India,22.0,222,
user_02892,TRT,0.0,,10/02/2024,Android,UK,39.0,175,
user_01420,treatment,1.0,39.71,2024-12-19,Mobile,USA,46.0,-16,
user_01364,control,0.0,166.97,03-01-2024,Android,USA,24.0,213,
user_02880,control,1.0,33.96,22-08-2024,Mobile,UK,42.0,0,
user_02184,control,0.0,16.01,01-07-2024,desktop,India,22.0,200,
user_06474,treatment ,0.0,161.95,08/26/2024,mobile,IN,34.0,303,
user_00920,control,0.0,135.73,03/25/2024,Android,IN,43.0,450,
user_06209,treatment,1.0,61.44,13-11-2024,desktop,US,39.0,230,
user_00513,control,1.0,186.65,2024-04-05,mobile,USA,26.0,-89,
user_00343,control,0.0,84.88,07-07-2024,desktop,US,29.0,-97,
user_07798,treatment,1.0,72.83,07-04-2024,mobile,United States,26.0,401,
user_04025,control,1.0,137.85,2024-05-03,desktop,IN,42.0,0,
user_08538,treatment,0.0,,2024-06-13,mobile,USA,51.0,129,
user_07600,control,1.0,61.27,2024-07-29,desktop,USA,59.0,403,
user_01547,treatment,0.0,193.09,01/03/2024,mobile,USA,25.0,0,
user_00768,treatment,1.0,41.01,05-03-2024,Android,US,55.0,0,
user_00623,treatment,1.0,118.05,2024-10-06,desktop,US,62.0,578,
user_00412,control,0.0,106.95,01-03-2024,desktop,United States,41.0,284,
user_00232,control,1.0,,02/11/2024,tablet,US,49.0,367,
user_00159,control,0.0,159.6,2024-06-20,mobile,India,35.0,150,
user_01365,treatment,,60.33,12/28/2024,Mobile,USA,44.0,435,
user_06083,control,1.0,163.37,2024-11-02,tablet,USA,58.0,138,
user_07365,control,0.0,-61.28,04-04-2024,mobile,USA,32.0,530,
user_01119,control,1.0,"816,89",09/19/2024,desktop,UK,,135,
user_02775,control,0.0,10394.57,07/28/2024,mobile,IN,,545,
user_07535,control,1.0,44.24,2024-12-12,mobile,USA,36.0,33,
user_01294,control,0.0,87.52,02/13/2024,desktop,UK,23.0,361,
user_07755,Control,1.0,58.64,27-02-2024,desktop,United States,52.0,79,
user_00596,control,0.0,22.22,05/13/2024,desktop,United States,59.0,-24,
user_03093,treatment ,0.0,64.06,12/15/2024,mobile,United Kingdom,65.0,128,
user_04757,treatment,1.0,46.29,04/27/2024,Desktop,United States,37.0,297,
user_08324,control,0.0,95.16,19-12-2024,mobile,UK,46.0,255,
user_06970,control,0.0,130.04,18-06-2024,mobile,India,29.0,67,
user_00044,treatment,0.0,166.5,23-03-2024,desktop,United States,33.0,259,
user_02240,treatment ,1.0,170.36,2024-05-27,mobile,USA,43.0,-48,
user_06318,treatment,1.0,71.36,2024-12-28,Mobile,US,19.0,123,
user_08124, control,0.0,79.13,2024-08-08,mobile ,United Kingdom,34.0,-30,
user_08569,treatment,0.0,167.67,2024-06-22,desktop,IN,32.0,301,
user_05204,control,1.0,145.34,2024-12-12,Desktop,UK,47.0,315,
user_08831,treatment,0.0,-17.73,2024-04-29,desktop,USA,56.0,-63,
user_03944,control,1.0,-10.98,2024-10-22,mobile,United States,52.0,405,
user_05548,treatment,1.0,-96.49,13-05-2024,mobile,India,45.0,227,
user_03937,control,1.0,13.39,2024-06-17,desktop,United Kingdom,6.0,499,
user_04825,control,,156.42,2024-07-24,Mobile,United Kingdom,39.0,71,
user_00815,control,0.0,79.41,27-11-2024,iPhone,US,51.0,307,
user_08925,control,1.0,15.32,2024-08-29,mobile,IN,52.0,52,
user_08098,treatment,1.0,66.97,03/01/2024,desktop,IN,57.0,238,
user_05844,control,0.0,71.31,18-03-2024,Android,United States,48.0,431,
user_08471,treatment,0.0,86.98,28-06-2024,Android,USA,59.0,252,
user_04253,control,1.0,132.97,18-10-2024,desktop,United States,30.0,579,
user_07729, treatment ,0.0,73.23,2024-07-15,mobile ,UK,29.0,471,
user_04452,control,0.0,101.68,2024-06-25,desktop,US,58.0,196,
user_02404,treatment,0.0,134.01,02-10-2024,Mobile,USA,48.0,542,
user_00574,treatment,,73.91,02/26/2024,mobile,US,,-50,
user_08336,control,1.0,167.37,2024-12-25,Desktop,US,21.0,91,
user_02395,control,0.0,20.64,2024-09-10,mobile,IN,64.0,106,
user_04764,treatment,0.0,181.3,17-03-2024,desktop,US,56.0,488,
user_01468,treatment,0.0,119.06,30-12-2024,mobile,USA,42.0,-76,
user_04184,control,1.0,-49.82,07/30/2024,mobile,US,21.0,189,
user_05747,control,2.0,$172.82,01/01/2024,desktop,US,,211,
user_05615,treatment,0.0,85.65,19-04-2024,Mobile,India,31.0,294,
user_01367,TRT,,126.36,29-11-2024,desktop,USA,30.0,548,
user_06770,control,2.0,155.51,06/08/2024,desktop,IN,62.0,306,
user_03824,treatment,,,2024-01-01,tablet,IN,62.0,0,
user_07201,control,1.0,19.6,10/29/2024,mobile,USA,25.0,-58,
user_08547,control,2.0,99.07,2024-03-05,mobile,UK,21.0,0,
user_04831,treatment ,,127.69,12/24/2024,Desktop,India,63.0,148,
user_02458,control,1.0,92.01,15-02-2024,Mobile,US,19.0,441,
user_00352,treatment,0.0,,13-05-2024,mobile,US,33.0,118,
user_06867,control,1.0,47.21,2024-05-03,mobile,UK,39.0,523,
user_05552,treatment,1.0,126.38,05/06/2024,desktop,UK,34.0,-98,
user_04609,TRT,1.0,42.16,2024-07-11,mobile,IN,55.0,299,
user_04678,control,0.0,181.25,2024-12-16,tablet,UK,51.0,145,
user_00567,control,0.0,185.02,18-08-2024,iPhone,IN,44.0,169,
user_02788,control,0.0,46.77,2024-06-13,desktop,US,59.0,243,
user_07734,control,0.0,188.58,22-05-2024,mobile,India,20.0,589,
user_00464,Control,0.0,-51.93,09/26/2024,desktop,UK,34.0,290,
user_07833,treatment,1.0,68.01,2024-08-21,mobile,US,38.0,93,
user_05717,control,0.0,,02/29/2024,tablet,USA,41.0,512,
user_07044,control,0.0,131.41,2024-09-01,mobile,United States,29.0,358,
user_01721,control,0.0,179.96,2024-07-28,desktop,UK,20.0,351,
user_04624,control,0.0,178.66,28-05-2024,Android,India,38.0,137,
user_08241,treatment,1.0,181.85,07/26/2024,desktop,US,41.0,292,
user_07433,control,1.0,-52.52,04/11/2024,mobile,UK,53.0,580,
user_07874,control,1.0,16.8,09-05-2024,tablet,US,62.0,521,
user_02390, treatment,0.0,-85.52,02/29/2024,desktop ,India,31.0,40,
user_04396,control,1.0,43.44,13-10-2024,mobile,US,56.0,208,
user_03039,test,1.0,131.93,08/09/2024,desktop,USA,32.0,376,
user_03265,treatment,1.0,18.83,28-09-2024,tablet,India,64.0,538,
user_00704,treatment,1.0,"652,47",12/15/2024,mobile,USA,39.0,97,
user_07758,control,1.0,,2024-12-21,mobile,USA,25.0,67,
user_03695,control,0.0,185.1,2024-10-18,Android,USA,60.0,0,
user_01707,control,1.0,-55.82,2024-05-28,desktop,US,21.0,458,
user_00893,control,0.0,125.43,2024-06-05,desktop,US,21.0,191,
user_08467,treatment,0.0,68.32,2024-08-20,Android,US,43.0,221,
user_01357,control,,74.89,2024-04-17,Desktop,US,50.0,318,
user_08735,control,1.0,185.26,28-12-2024,desktop,US,20.0,0,
user_03114,treatment,0.0,177.89,11/02/2024,desktop,USA,42.0,306,
user_04204,control,1.0,16.16,07/16/2024,mobile,USA,50.0,81,
user_01452,control,1.0,145.4,12/24/2024,Mobile,US,23.0,220,
user_07966,control,0.0,92.39,2024-11-09,desktop,India,56.0,285,
user_03607,TRT,1.0,176.98,02/20/2024,mobile,USA,18.0,551,
user_00140,treatment,,94.88,10/17/2024,desktop,USA,53.0,33,
user_08201,control,0.0,27.7,2024-12-09,Desktop,IN,31.0,215,
user_02200,treatment,1.0,141.63,2024-02-26,desktop,US,26.0,349,
user_07979,control,0.0,112.57,12/10/2024,desktop,US,22.0,55,
user_08946,control,1.0,68.69,08/02/2024,desktop,UK,29.0,426,
user_02676,treatment,1.0,51.03,11-02-2024,Android,USA,35.0,-89,
user_05306,control,0.0,49.14,12/29/2024,mobile,United Kingdom,,119,
user_05855,treatment,,,06/22/2024,mobile,USA,36.0,33,
user_06410,treatment ,,79.12,04/15/2024,mobile,USA,18.0,593,
user_06486,treatment,0.0,125.44,08/28/2024,mobile,USA,48.0,247,
user_03087, control,1.0,149.72,17-05-2024,mobile ,United States,36.0,278,
user_00982,control,,170.78,2024-09-05,tablet,United States,20.0,561,
user_00483,treatment,1.0,25.04,2024-12-07,Android,USA,57.0,305,
user_07868,treatment,1.0,48.5,2024-08-04,mobile,United Kingdom,24.0,105,
user_00116,treatment,0.0,17.01,2024-11-19,tablet,US,62.0,218,
user_00266,TRT,1.0,116.47,03/06/2024,iPhone,United States,45.0,365,
user_06727,control,1.0,-56.98,01/13/2024,mobile,UK,25.0,354,
user_03832,TRT,0.0,179.63,02/13/2024,mobile,United States,56.0,479,
user_00933,control,0.0,152.71,2024-11-26,tablet,India,50.0,339,
user_00471,treatment,0.0,42.85,2024-06-30,mobile,United Kingdom,44.0,140,
user_05423,control,1.0,144.99,10/13/2024,desktop,UK,48.0,34,
user_00727,control,1.0,176.77,06-01-2024,tablet,United Kingdom,,225,
user_00287,TRT,1.0,143.92,2024-11-26,tablet,United States,25.0,-40,
user_05560,control,0.0,188.02,31-03-2024,iPhone,United States,48.0,109,
user_05125, treatment,0.0,127.67,03/13/2024,desktop ,US,27.0,444,
user_08967,control,0.0,$76.29,10-06-2024,iPhone,USA,18.0,213,
user_07668,treatment,1.0,55.81,18-05-2024,tablet,US,20.0,0,
user_01957,treatment,0.0,100.12,03/01/2024,iPhone,United Kingdom,25.0,511,
user_03003,control,1.0,141.2,02-01-2024,mobile,UK,26.0,198,
user_04750,control,2.0,157.52,2024-02-21,Desktop,US,25.0,296,
user_07280,control,0.0,,04/20/2024,desktop,UK,30.0,470,
user_08642,treatment,0.0,42.17,11/27/2024,desktop,UK,32.0,350,
user_05355,control,0.0,63.0,28-08-2024,mobile,United Kingdom,53.0,396,
user_04171,control,0.0,48.11,2024-11-05,Desktop,UK,40.0,434,
user_07359,control,,97.1,01/06/2024,desktop,USA,23.0,0,
user_00919,control,1.0,,2024-12-30,desktop,US,56.0,299,
user_07688,control,0.0,158.9,12-12-2024,mobile,United States,37.0,-13,
user_06381,control,1.0,16.27,25-02-2024,tablet,United Kingdom,59.0,0,
user_03113,control,0.0,63.86,2024-02-15,tablet,US,,78,
user_01298,treatment ,,22.29,11/02/2024,desktop,India,42.0,-80,
user_06944,treatment,0.0,25.49,05/17/2024,desktop,US,42.0,497,
user_06523,control,0.0,18.71,2024-02-21,mobile,USA,59.0,491,
user_06796,treatment,,78.75,18-03-2024,mobile,United Kingdom,51.0,167,
user_02682,treatment,1.0,153.28,17-12-2024,tablet,US,20.0,481,
user_04370,treatment,0.0,140.19,12/07/2024,mobile,IN,65.0,433,
user_00765,treatment,0.0,54.89,2024-08-11,desktop,USA,,73,
user_00048,treatment,1.0,73.72,2024-11-27,mobile,USA,32.0,154,
user_02107,treatment,0.0,179.91,2024-06-04,tablet,IN,55.0,176,
user_04235,treatment,0.0,199.96,2024-06-21,desktop,US,47.0,250,
user_00178,treatment,1.0,138.0,2024-02-17,mobile,US,34.0,30,
user_06126,control,1.0,10.84,01/23/2024,mobile,UK,58.0,358,
user_07197,control,1.0,117.92,19-05-2024,desktop,USA,28.0,367,
user_02650,Control,0.0,$176.28,2024-12-03,mobile,US,51.0,284,
user_04027,control,0.0,118.61,2024-03-05,desktop,United Kingdom,36.0,421,
user_04914,control,0.0,194.93,2024-02-23,Android,US,57.0,493,
user_06379,treatment,1.0,125.75,09/11/2024,desktop,United Kingdom,40.0,463,
user_07215,control,1.0,"143,81",07/30/2024,tablet,UK,54.0,471,
user_07444,treatment ,2.0,180.07,23-06-2024,mobile,US,19.0,486,
user_08677,Control,1.0,139.29,2024-10-21,tablet,IN,48.0,371,
user_00702,control,1.0,70.32,01-04-2024,mobile,United States,22.0,315,
user_00023,control,1.0,165.92,14-01-2024,desktop,United States,57.0,533,
user_08476,treatment,1.0,65.0,2024-11-18,mobile,US,27.0,498,
user_02346,treatment,,,06/17/2024,desktop,India,50.0,31,
user_01897,TRT,0.0,144.17,2024-02-20,mobile,United Kingdom,44.0,218,
user_01658,treatment ,1.0,42.3,05/25/2024,tablet,US,25.0,104,
user_00041,treatment ,2.0,33.04,2024-08-30,mobile,IN,28.0,466,
user_03331,treatment,2.0,190.23,2024-06-16,mobile,IN,56.0,324,
user_02267,control,0.0,65.06,06/22/2024,mobile,India,47.0,565,
user_06614,treatment,1.0,129.44,26-07-2024,desktop,US,18.0,-22,
user_00569,control,,13.15,04/11/2024,iPhone,India,61.0,194,
user_01536,treatment,1.0,45.65,23-06-2024,tablet,IN,37.0,0,
user_00001,control,0.0,193.38,10/30/2024,mobile,US,28.0,593,
user_00486,control,,16.95,17-11-2024,tablet,IN,37.0,556,
user_01283,control,0.0,185.43,2024-12-26,tablet,US,18.0,168,
user_01453,control,1.0,,11/22/2024,desktop,India,32.0,318,
user_03884,control,1.0,100.67,2024-10-30,mobile,US,28.0,587,
user_00403,control,0.0,178.04,2024-09-04,mobile,India,24.0,305,
user_00654,control,1.0,100.7,2024-05-24,mobile,USA,40.0,552,
user_04420,treatment,0.0,163.34,14-04-2024,mobile,India,55.0,35,
user_00589,treatment,1.0,140.28,01/20/2024,iPhone,UK,20.0,84,
user_02233,control,1.0,,07/25/2024,Android,United States,52.0,384,
user_00546,control,0.0,33.6,2024-04-20,desktop,UK,24.0,79,
user_08815,test,1.0,-57.1,05-11-2024,desktop,IN,48.0,161,
user_02072,treatment,,164.44,12/22/2024,mobile,US,55.0,451,
user_02977,control,0.0,79.59,27-11-2024,desktop,United Kingdom,22.0,556,
user_06787,control,1.0,191.21,07-06-2024,mobile,IN,32.0,471,
user_03055,control,0.0,87.2,2024-11-22,Mobile,India,36.0,463,
user_08147,control,0.0,62.96,2024-06-25,Android,USA,58.0,0,
user_00971,treatment,,70.85,02-02-2024,Desktop,India,42.0,427,
user_07395,treatment,1.0,"293,52",06/02/2024,desktop,US,37.0,524,
user_03262,treatment,1.0,169.22,08/09/2024,desktop,United States,24.0,426,
user_02590,TRT,,174.12,2024-10-31,mobile,US,31.0,475,
user_07471,treatment,0.0,60.72,2024-07-10,desktop,India,49.0,495,
user_05650,control,,155.97,10/04/2024,desktop,USA,54.0,235,
user_01646,treatment,1.0,168.94,02/25/2024,Mobile,USA,50.0,210,
user_00359,treatment,,179.29,2024-11-18,mobile,US,37.0,183,
user_02468,TRT,1.0,41.01,04/22/2024,tablet,US,54.0,31,
user_02931,control,,192.73,10/19/2024,tablet,US,28.0,487,
user_08613,treatment,0.0,12.46,10/02/2024,tablet,US,33.0,290,
user_04900,control,1.0,189.04,29-04-2024,desktop,IN,28.0,310,
user_01996,control,1.0,119.23,2024-12-10,Mobile,US,54.0,264,
user_00744,control,1.0,195.34,2024-04-07,Mobile,United Kingdom,20.0,489,
user_08369,control,1.0,54.62,07/18/2024,tablet,US,64.0,-47,
user_02439,treatment,1.0,99.06,07-09-2024,tablet,USA,53.0,167,
user_00142,control,0.0,101.27,08/21/2024,mobile,US,40.0,227,
user_02613,control,0.0,81.36,2024-05-04,tablet,US,27.0,176,
user_03616,treatment,0.0,75.2,2024-03-13,mobile,IN,41.0,317,
user_02412,treatment,0.0,107.91,05/29/2024,mobile,USA,56.0,526,
user_00097,control,0.0,135.53,2024-04-01,desktop,USA,26.0,100,
user_00859,control,0.0,12.91,10-08-2024,mobile,USA,29.0,122,
user_08060,control,0.0,42.16,05-01-2024,Desktop,USA,47.0,137,
user_00991,control,0.0,108.46,02/21/2024,desktop,US,38.0,507,
user_07952,treatment,1.0,121.49,11/18/2024,desktop,US,23.0,292,
user_06255,test,0.0,74.44,25-04-2024,desktop,US,57.0,301,
user_03617,treatment,0.0,42.06,2024-02-10,mobile,US,43.0,258,
user_05940,treatment,0.0,141.88,09-02-2024,tablet,US,,-23,
user_01179,control,0.0,36.93,26-04-2024,mobile,USA,20.0,77,
user_01002,treatment,0.0,150.61,2024-01-04,mobile,United States,22.0,193,
user_02754,control,1.0,189.2,12-01-2024,mobile,United States,45.0,353,
user_08234,treatment,1.0,135.37,03-10-2024,Desktop,United States,60.0,334,
user_08456,control,1.0,,2024-09-03,Desktop,India,,277,
user_01653,treatment ,1.0,$67.54,04-10-2024,tablet,USA,23.0,95,
user_00233,control,1.0,30300.39,2024-05-12,mobile,US,41.0,0,
user_00015,treatment,0.0,102.74,2024-03-12,mobile,US,18.0,0,
user_05028,treatment,0.0,138.15,01/23/2024,tablet,India,40.0,71,
user_01124,control,1.0,84.68,11-02-2024,tablet,US,54.0,244,
user_01335,treatment ,0.0,120.17,04/30/2024,tablet,United Kingdom,41.0,239,
user_03451,treatment,1.0,,08-06-2024,tablet,US,30.0,436,
user_02764,control,1.0,146.93,2024-09-08,mobile,India,65.0,0,
user_02526,control,2.0,,08/05/2024,mobile,IN,26.0,246,
user_06516,control,2.0,193.63,04/07/2024,desktop,USA,61.0,275,
user_00725,treatment,0.0,152.77,2024-11-23,desktop,United Kingdom,48.0,283,
user_07209,treatment,1.0,20.58,06/26/2024,desktop,US,55.0,531,
user_06314,test,0.0,88.97,16-08-2024,tablet,USA,63.0,571,
user_08848,treatment,,159.95,2024-01-13,tablet,US,46.0,205,
user_08143,treatment,1.0,158.44,04-06-2024,iPhone,US,30.0,128,
user_02035,control,0.0,78.15,2024-12-20,Mobile,United Kingdom,46.0,242,
user_06058,treatment,1.0,$24.7,19-12-2024,Desktop,USA,27.0,-19,
user_04872,treatment ,1.0,180.53,04/26/2024,desktop,United Kingdom,62.0,33,
user_00326,control,1.0,-44.44,08-01-2024,mobile,US,54.0,464,
